question_id,question,model_answer,ground_truth,confidence,cosine_sim
5ab6f39c554299110f219a79,The focus city for Israel's third largest airline is located where? ,"sde dov airport sde dov airport ( hebrew : שדה דב, "" lit. "" dov field, arabic : مطار سدي دوف ), also known as dov hoz airport ( hebrew : נמל התעופה דב הוז, "" nemal hate ' ufa dov hoz "", arabic : مطار دوف هوز ) ( iata : sdv, icao : llsd ) is an airport located in tel aviv, israel which mainly handles scheduled domestic flights to eilat and uvda ( a. k. a. ovda ), northern israel ( haifa and the galilee ), and the golan heights. it is the largest airport in tel aviv proper, and the second largest in the area, after ben gurion international airport on the outskirts of lod. the airport is named after dov hoz, one of the pioneers of jewish aviation. the airport is expected to close by the end of 2018 after an agreement was struck re - purposing the land which houses it for residential apartments. commercial flights will move to ben gurion airport. the airport is a focus city for arkia israel airlines and israi israir airlines israir airlines ltd. ( hebrew : ישראייר ), usually referred to as israir, is an israeli airline headquartered in tel aviv",Tel Aviv,0.18938660621643066,0.577063798904419
5a77414155429972597f14d7,Who starred in Umm-e-Kulsoom whose mother was Afshan Qureshi?,faisal qureshi,Faisal Qureshi,0.2394743710756302,1.0000001192092896
5a8e07b25542995085b3738d,Skyplex has which roller coaster that will become the tallest in the world when it opens in 2020?,skyscraper,Skyscraper,0.5663617253303528,0.9999999403953552
5ae72f75554299572ea5476c,The Black Star Line was a part of the Marcus Garvey movement that was also known by what names?,"universal negro improvement association and african communities league ( unia - acl ). he also founded the black star line, a shipping and passenger line which promoted the return of the african diaspora to their ancestral lands. although most american black leaders condemned his methods and his support for racial segregation, garvey attracted a large following. the black star line went bankrupt and garvey was imprisoned for mail fraud in the selling of its stock. his movement then rapidly collapsed. black star line the black star line ( 1919−1922 ) was a shipping line incorporated by marcus garvey, the organizer of the universal negro improvement association ( unia ), and other members of the unia. the shipping line was created to facilitate the transportation of goods and eventually african americans throughout the african global economy. it derived its name from the white star line, a line whose success garvey felt he could duplicate. black star line became a key part of garvey ' s contribution to the back - to - africa movement. it was one among many businesses which the unia originated, such as the universal printing house, negro factories corporation, and the widely distributed and highly successful "" negro world "" weekly newspaper. amy ashwood garvey amy ashwood garvey ( 10 january 1897 – 3 may 1969 ) was a jamaican pan - africanist activist, director of the black star line steamship corporation, and founded the "" negro world "" newspaper. she was married to marcus garvey between 1919 and 1922. black star of africa the black star of africa is a black five - pointed star ( ★ ) symbolizing africa in general and ghana in particular. the black star line, founded in 1919 by marcus garvey as part of the back - to - africa movement, modelled its name on that of the white star line",Colonization movement or Black Zionism,0.07059986889362335,0.34951645135879517
5ab90a2055429916710eb0ea,Daniel Walcott was selected by the New York Rangers in the 5th round of a NHL draft that was held in what city?,"philadelphia, pennsylvania",Philadelphia,0.46376654505729675,0.9044031500816345
5ab28120554299449642c8cc,What kind of film are  The Silent Historian and The Betrayal – Nerakhoon?,documentary,documentary film,0.6188610196113586,0.9272178411483765
5a8afb9955429971feec45c2,The eighth-longest rollercoaster in the world is located in what theme park?,california screamin ',Disney California Adventure,0.48353493213653564,0.4223734140396118
5a8080365542992097ad2fed,"A vehicle that uses hydrogen as its onboard fuel for motive power is cosidered which, Flex-fuel or Bi-fuel?",,bi-fuel vehicles,0.05410270392894745,0.1043153777718544
5a73d4385542992d56e7e3b1,Yves Apollinaire Pede made sand paintings of which South African anti-apartheid revolutionary? ,nelson mandela,Nelson Mandela,0.964690625667572,1.0
5ab2e84855429929539468a6,What state was the dissenter in Kessler v. Treat from?,west virginia,Kentucky,0.24678416550159454,0.6068321466445923
5a81cf64554299676cceb0ed,An english lawyer had Christopher Mont as an agent and was awarded denization where?,england,England,0.9430919289588928,0.9999999403953552
5abbb64455429931dba144b4,The Trans-Tasman Challenge winning car was based off which second generation North american Ford compact car?,ford focus,Ford Falcon,0.6523855328559875,0.5434398055076599
5ae49b705542995ad6573dbc,Where are people with ADolf Bestelmeyer's nationality from?,maghreb,Germany and other parts of Central Europe,0.04053863137960434,0.1713610142469406
5a7e279d5542995ed0d166b5,What is the population of the birth city of Daniela Scalia?,verona,"265,000",0.16270360350608826,0.15617267787456512
5a7dbb605542997cc2c47486,Many jack-in-the-boxes use an English nursery rhyme with a Roud Folk Song Index number of what?,19626,5249,0.19888754189014435,0.27121883630752563
5ae1afe9554299234fd042c6,"Who was the founder of the network on which the Pakistani drama serial ""Meri Beti"" aired?",abdul razzak yaqoob,Abdul Razzak Yaqoob,0.5889599919319153,1.0000001192092896
5a8ceb4955429941ae14df43,What was the nickname of the player who played his final season for the 2016 Miami Dolphins before dying in an accident?,"what was the nickname of the player who played his final season for the 2016 miami dolphins before dying in an accident? 1981 miami dolphins season the 1981 miami dolphins season was the 16th year of existence for the miami dolphins franchise. with the retirement of bob griese not much was expected out of the dolphins. the dolphins defense, which became known as the killer bees because of the number of players whose last name began with the letter b. the bees were bill barnett, bob baumhauer, lyle blackwood, kim bokamper, and bob brudzinski anchored a strong team. they finished 11 - 4 - 1, as don shula reached a milestone by winning his 200th game of his coaching career. in the divisional playoffs against the san diego chargers the dolphins fell behind 24 - 0 early in front of a sold out crowd at the orange bowl. with time running out in the first half the dolphins desperately needed a score to get back in the game. out of nowhere the dolphins ran the old schoolyard hook and lateral play to success. 1980 miami dolphins season the 1980 miami dolphins season was the 15th year of existence for the miami dolphins franchise. quarterback bob griese retired after the season, following a 14 - year career with the dolphins. however, in griese ' s final season the dolphins would only play mediocre football finishing in third place with an 8 - 8 record. 1979 miami dolphins season the 1979 miami dolphins season was the 14th year of existence for the miami dolphins franchise. prior to the start of the season the dolphins re - signed larry csonka who left to join the wfl after the 1974 season. despite struggles from bob griese all year, the dolphins finished 10 - 6 and won their first division title in five years. among the season highlights were the dolphins 19th and 20th consecutive wins over the buffalo bills. for the entire decade of the 1970s ( 1970 – 79 ) the dolphins hold a perfect 20 - 0 record over the bills, which contributed to o. j. simpson never seeing any postseason success in his career. in the divisional playoff the dolphins were no match for the pittsburgh steelers who jumped out to a 20 - 0 lead in the 1st quarter to win 34 - 14 on their way to their second straight super bowl title. 1969 miami dolphins season the 1969 miami dolphins season was the team ' s fourth season, and their final season in the american football league ( afl ). this would also be the final season for george wilson as head coach, as don shula would be",Niño,0.09666534513235092,0.11939641088247299
5a88082055429938390d3ed2,"Abba Kovner  was a Jewish Hebrew and Yiddish poet, writer and cousin of the youngest and longest surviving signatory of what?",israeli declaration of independence,Israeli Declaration of Independence,0.5876563191413879,1.0
5ab2f53d5542991669774157,Larry Mosley and his cousin Shane Mosley both box in which division?,welterweight,Welterweight,0.7867644429206848,1.0000001192092896
5ae8295955429952e35eaa6d,"Henricus Antonius ""Han"" van Meegeren sold a forged painting to a military leader who was the recipient of what?",pour le merite,Pour le Mérite,0.2016560584306717,1.0000001192092896
5ab6a261554299710c8d1f07,Manni Sandhu worked with what singer that was born in 1977?,lehmber hussainpuri,Lehmber Hussainpuri,0.2506301701068878,1.0
5a78d70b55429974737f78d1,The Nazi architect that was most rewarded and favoured by Adolf Hitler alongside Hermann Giesler held what type of ministerial office?,reich minister of armaments and war production,Armaments and War Production,0.8816602826118469,0.6748469471931458
5ae4bcfc55429913cc2044eb,"Which genus has more species, Leitneria or Tricyrtis?","tricyrtis tricyrtis is a genus of asian flowering plants in the lily family, with approximately 20 known species. the species are commonly known in english as toad lilies. the genus has a native range from the himalayas to eastern asia, including china, japan, philippines and taiwan, and a few species are cultivated for their ornamental qualities in other parts of the world. leitneria leitneria floridana ( corkwood ), the sole species in the genus leitneria, is a deciduous dioecious shrub or small tree, found only in the southeastern united states states of arkansas, florida, georgia, missouri and texas. scoliopus scoliopus",Tricyrtis,0.06484811007976532,0.477054238319397
5ae5f9b355429929b0807a4b,"Which of the writers of ""The Telltale Head""  was born on February 15, 1954?","al jean, mike reiss, sam simon and matt groening",Matt Groening,0.7082639336585999,0.6275879144668579
5a7286865542991f9a20c4cb,Which 1949 British black comedy film does the Skindles hotel appear on? ,kind hearts and coronets,Kind Hearts and Coronets,0.6943426728248596,0.9999999403953552
5a8ba60b554299240d9c205b,"Which composer, who was a crucial figure in the transition between the Classical and Romantic eras in Western art music, wrote Piano Sonata No. 16 ?",ludwig van beethoven,Ludwig van Beethoven,0.15910667181015015,1.0000001192092896
